model	benchmark	context_tokens	context_label	task_id	repository	control_resolved	treatment_resolved	control_f2p_passed	control_f2p_total	control_f2p_fraction	treatment_f2p_passed	treatment_f2p_total	treatment_f2p_fraction	f2p_difference
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	flipt-io__flipt-cf06f4ebfab7fa21eed3e5838592e8e44566957f	flipt-io/flipt	0	0	0	3	0	0	3	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	flipt-io__flipt-dae029cba7cdb98dfb1a6b416c00d324241e6063	flipt-io/flipt	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b	flipt-io/flipt	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778	flipt-io/flipt	0	0	0	7	0	0	7	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	flipt-io__flipt-e42da21a07a5ae35835ec54f74004ebd58713874	flipt-io/flipt	0	0	0	2	0	0	2	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	flipt-io__flipt-e50808c03e4b9d25a6a78af9c61a3b1616ea356b	flipt-io/flipt	0	0	0	23	0	0	23	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	flipt-io__flipt-e88e93990e3ec1e7697754b423decc510d5dd5fe	flipt-io/flipt	0	0	0	8	0	0	8	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	flipt-io__flipt-e91615cf07966da41756017a7d571f9fc0fdbe80	flipt-io/flipt	0	0	0	2	0	0	2	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	flipt-io__flipt-f1bc91a1b999656dbdb2495ccb57bf2105b84920	flipt-io/flipt	0	0	0	13	0	0	13	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	flipt-io__flipt-f808b4dd6e36b9dc8b011eb26b196f4e2cc64c41	flipt-io/flipt	0	0	0	6	0	0	6	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-030b2e03525d68d74cb749959aac2d7f3fc0effa	future-architect/vuls	0	0	0	6	0	0	6	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-0ec945d0510cdebf92cdd8999f94610772689f14	future-architect/vuls	0	0	1	6	0.166666666667	1	6	0.166666666667	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-139f3a81b66c47e6d8f70ce6c4afe7a9196a6ea8	future-architect/vuls	0	0	0	79	0	0	79	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-1832b4ee3a20177ad313d806983127cb6e53f5cf	future-architect/vuls	0	0	0	18	0	0	18	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-2923cbc645fbc7a37d50398eb2ab8febda8c3264	future-architect/vuls	0	1	0	5	0	5	5	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-2c84be80b65d022c262956cd26fc79d8bb2f7010	future-architect/vuls	0	0	0	3	0	0	3	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-3c1489e588dacea455ccf4c352a3b1006902e2d4	future-architect/vuls	0	0	0	22	0	0	22	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-3f8de0268376e1f0fa6d9d61abb0d9d3d580ea7d	future-architect/vuls	0	0	3	25	0.12	3	25	0.12	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-407407d306e9431d6aa0ab566baa6e44e5ba2904	future-architect/vuls	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-436341a4a522dc83eb8bddd1164b764c8dd6bc45	future-architect/vuls	0	1	0	10	0	10	10	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-457a3a9627fb9a0800d0aecf1d4713fb634a9011	future-architect/vuls	0	1	0	6	0	6	6	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-4a72295de7b91faa59d90a5bee91535bbe76755d	future-architect/vuls	0	1	0	1	0	1	1	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-4b680b996061044e93ef5977a081661665d3360a	future-architect/vuls	0	0	1	2	0.5	1	2	0.5	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-4c04acbd9ea5b073efe999e33381fa9f399d6f27	future-architect/vuls	0	0	0	3	0	0	3	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-54e73c2f5466ef5daec3fb30922b9ac654e4ed25	future-architect/vuls	0	0	0	11	0	9	11	0.818181818182	0.818181818182
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-5af1a227339e46c7abf3f2815e4c636a0c01098e	future-architect/vuls	0	0	0	11	0	0	11	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-61c39637f2f3809e1b5dad05f0c57c799dce1587	future-architect/vuls	0	0	0	2	0	1	2	0.5	0.5
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-6eff6a9329a65cc412e79b8f82444dfa3d0f0b5a	future-architect/vuls	0	0	0	37	0	23	37	0.621621621622	0.621621621622
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-73f0adad95c4d227e2ccfa876c85cc95dd065e13	future-architect/vuls	0	1	0	14	0	14	14	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-78b52d6a7f480bd610b692de9bf0c86f57332f23	future-architect/vuls	0	0	0	7	0	0	7	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-7e91f5ef7e5712b1a3d7d5066ad6607e9debc21c	future-architect/vuls	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-83bcca6e669ba2e4102f26c4a2b52f78c7861f1a	future-architect/vuls	0	0	0	25	0	20	25	0.8	0.8
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-8659668177f1feb65963db7a967347a79c5f9c40	future-architect/vuls	0	0	0	15	0	0	15	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-86b60e1478e44d28b1aff6b9ac7e95ceb05bc5fc	future-architect/vuls	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-878c25bf5a9c9fd88ac32eb843f5636834d5712d	future-architect/vuls	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-9aa0d87a21bede91c2b45c32187456bb69455e92	future-architect/vuls	0	1	0	6	0	6	6	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-abd80417728b16c6502067914d27989ee575f0ee	future-architect/vuls	0	0	0	6	0	0	6	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-ad2edbb8448e2c41a097f1c0b52696c0f6c5924d	future-architect/vuls	0	0	0	7	0	0	7	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-bff6b7552370b55ff76d474860eead4ab5de785a-v1151a6325649aaf997cd541ebe533b53fddf1b07	future-architect/vuls	0	0	0	7	0	0	7	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-c11ba27509f733d7d280bdf661cbbe2e7a99df4c	future-architect/vuls	0	0	0	3	0	0	3	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-ca3f6b1dbf2cd24d1537bfda43e788443ce03a0c	future-architect/vuls	0	0	0	16	0	2	16	0.125	0.125
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-d18e7a751d07260d75ce3ba0cd67c4a6aebfd967	future-architect/vuls	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-e1fab805afcfc92a2a615371d0ec1e667503c254-v264a82e2f4818e30f5a25e4da53b27ba119f62b5	future-architect/vuls	0	0	0	4	0	0	4	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-e4728e388120b311c4ed469e4f942e0347a2689b-v264a82e2f4818e30f5a25e4da53b27ba119f62b5	future-architect/vuls	0	0	0	3	0	1	3	0.333333333333	0.333333333333
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-ef2be3d6ea4c0a13674aaab08b182eca4e2b9a17-v264a82e2f4818e30f5a25e4da53b27ba119f62b5	future-architect/vuls	0	0	0	4	0	0	4	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-f0b3a8b1db98eb1bd32685f1c36c41a99c3452ed	future-architect/vuls	1	1	2	2	1	2	2	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-fd18df1dd4e4360f8932bc4b894bd8b40d654e7c	future-architect/vuls	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	future-architect__vuls-fe8d252c51114e922e6836055ef86a15f79ad042	future-architect/vuls	0	1	0	1	0	1	1	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-005dcb16bacc6a5d5890c4cd302ccfd4298e275d-vee9b09fb20c43af7e520f57e9239bbcf46b7113d	gravitational/teleport	0	0	0	2	0	0	2	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-007235446f85b1cbaef92664c3b3867517250f21	gravitational/teleport	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-0415e422f12454db0c22316cf3eaa5088d6b6322	gravitational/teleport	0	0	0	16	0	13	16	0.8125	0.8125
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-1330415d33a27594c948a36d9d7701f496229e9f	gravitational/teleport	0	0	0	29	0	0	29	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-288c5519ce0dec9622361a5e5d6cd36aa2d9e348	gravitational/teleport	0	1	0	24	0	24	24	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-2b15263e49da5625922581569834eec4838a9257-vee9b09fb20c43af7e520f57e9239bbcf46b7113d	gravitational/teleport	0	0	0	14	0	2	14	0.142857142857	0.142857142857
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-2bb3bbbd8aff1164a2353381cb79e1dc93b90d28-vee9b09fb20c43af7e520f57e9239bbcf46b7113d	gravitational/teleport	0	0	0	6	0	0	6	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-326fd1d7be87b03998dbc53bc706fdef90f5065c-v626ec2a48416b10a88641359a169d99e935ff037	gravitational/teleport	0	0	0	15	0	0	15	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-3587cca7840f636489449113969a5066025dd5bf	gravitational/teleport	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-3fa6904377c006497169945428e8197158667910-v626ec2a48416b10a88641359a169d99e935ff037	gravitational/teleport	0	0	0	43	0	0	43	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-3ff75e29fb2153a2637fe7f83e49dc04b1c99c9f	gravitational/teleport	1	1	1	1	1	1	1	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-47530e1fd8bfb84ec096ebcbbc29990f30829655-vee9b09fb20c43af7e520f57e9239bbcf46b7113d	gravitational/teleport	0	0	0	3	0	1	3	0.333333333333	0.333333333333
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-4d0117b50dc8cdb91c94b537a4844776b224cd3d	gravitational/teleport	0	0	0	2	0	0	2	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-4e1c39639edf1ab494dd7562844c8b277b5cfa18-vee9b09fb20c43af7e520f57e9239bbcf46b7113d	gravitational/teleport	0	0	0	2	0	0	2	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-4f771403dc4177dc26ee0370f7332f3fe54bee0f-vee9b09fb20c43af7e520f57e9239bbcf46b7113d	gravitational/teleport	0	0	0	9	0	0	9	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-59d39dee5a8a66e5b8a18a9085a199d369b1fba8-v626ec2a48416b10a88641359a169d99e935ff037	gravitational/teleport	0	0	1	7	0.142857142857	0	7	0	-0.142857142857
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-5dca072bb4301f4579a15364fcf37cc0c39f7f6c	gravitational/teleport	0	0	0	5	0	0	5	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-629dc432eb191ca479588a8c49205debb83e80e2	gravitational/teleport	0	0	0	2	0	0	2	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-65438e6e44b6ce51458d09b7bb028a2797cfb0ea-vce94f93ad1030e3136852817f2423c1b3ac37bc4	gravitational/teleport	1	1	2	2	1	2	2	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-769b4b5eec7286b7b14e179f2cc52e6b15d2d9f3-v626ec2a48416b10a88641359a169d99e935ff037	gravitational/teleport	0	0	0	8	0	0	8	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-7744f72c6eb631791434b648ba41083b5f6d2278-vce94f93ad1030e3136852817f2423c1b3ac37bc4	gravitational/teleport	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-78b0d8c72637df1129fb6ff84fc49ef4b5ab1288	gravitational/teleport	0	0	0	2	0	0	2	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-82185f232ae8974258397e121b3bc2ed0c3729ed-v626ec2a48416b10a88641359a169d99e935ff037	gravitational/teleport	0	0	0	6	0	0	6	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-96019ce0be7a2c8e36363f359eb7c943b41dde70	gravitational/teleport	0	1	0	3	0	3	3	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-a95b3ae0667f9e4b2404bf61f51113e6d83f01cd	gravitational/teleport	0	0	0	18	0	0	18	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-ac2fb2f9b4fd1896b554d3011df23d3d71295779	gravitational/teleport	0	0	0	5	0	0	5	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-af5e2517de7d18406b614e413aca61c319312171-vee9b09fb20c43af7e520f57e9239bbcf46b7113d	gravitational/teleport	0	0	0	2	0	0	2	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-b4e7cd3a5e246736d3fe8d6886af55030b232277	gravitational/teleport	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-b5d8169fc0a5e43fee2616c905c6d32164654dc6	gravitational/teleport	0	0	0	4	0	0	4	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-ba6c4a135412c4296dd5551bd94042f0dc024504-v626ec2a48416b10a88641359a169d99e935ff037	gravitational/teleport	0	0	0	16	0	0	16	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-baeb2697c4e4870c9850ff0cd5c7a2d08e1401c9-vee9b09fb20c43af7e520f57e9239bbcf46b7113d	gravitational/teleport	0	0	0	33	0	0	33	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-bb562408da4adeae16e025be65e170959d1ec492-vee9b09fb20c43af7e520f57e9239bbcf46b7113d	gravitational/teleport	0	0	0	3	0	0	3	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-c1b1c6a1541c478d7777a48fca993cc8206c73b9	gravitational/teleport	0	0	0	11	0	0	11	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-c335534e02de143508ebebc7341021d7f8656e8f	gravitational/teleport	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-c782838c3a174fdff80cafd8cd3b1aa4dae8beb2	gravitational/teleport	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-d6ffe82aaf2af1057b69c61bf9df777f5ab5635a-vee9b09fb20c43af7e520f57e9239bbcf46b7113d	gravitational/teleport	0	0	0	71	0	0	71	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-d873ea4fa67d3132eccba39213c1ca2f52064dcc-vce94f93ad1030e3136852817f2423c1b3ac37bc4	gravitational/teleport	0	0	0	17	0	0	17	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-db89206db6c2969266e664c7c0fb51b70e958b64	gravitational/teleport	0	0	0	4	0	0	4	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-e6681abe6a7113cfd2da507f05581b7bdf398540-v626ec2a48416b10a88641359a169d99e935ff037	gravitational/teleport	0	0	0	10	0	0	10	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-eda668c30d9d3b56d9c69197b120b01013611186	gravitational/teleport	0	0	0	28	0	0	28	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-f432a71a13e698b6e1c4672a2e9e9c1f32d35c12	gravitational/teleport	0	0	0	2	0	0	2	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-fb0ab2b9b771377a689fd0d0374777c251e58bbf	gravitational/teleport	0	0	0	4	0	0	4	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	gravitational__teleport-fd2959260ef56463ad8afa4c973f47a50306edd4	gravitational/teleport	0	0	0	7	0	0	7	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-08ac40d050a64e1d2646ece4959af0c42bf6b7b5-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4	internetarchive/openlibrary	0	0	0	7	0	0	7	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-0a90f9f0256e4f933523e9842799e39f95ae29ce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c	internetarchive/openlibrary	0	0	14	16	0.875	15	16	0.9375	0.0625
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-0dc5b20fa186f9714f8a838178597e69f549d026-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59	internetarchive/openlibrary	0	0	0	2	0	0	2	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-11838fad1028672eb975c79d8984f03348500173-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4	internetarchive/openlibrary	0	0	50	54	0.925925925926	47	54	0.87037037037	-0.0555555555556
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-1351c59fd43689753de1fca32c78d539a116ffc1-v29f82c9cf21d57b242f8d8b0e541525d259e2d63	internetarchive/openlibrary	0	1	0	1	0	1	1	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-1894cb48d6e7fb498295a5d3ed0596f6f603b784-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4	internetarchive/openlibrary	0	0	0	1	0	1	1	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-25858f9f0c165df25742acf8309ce909773f0cdd-v13642507b4fc1f8d234172bf8129942da2c2ca26	internetarchive/openlibrary	1	1	6	6	1	6	6	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-308a35d6999427c02b1dbf5211c033ad3b352556-ve8c8d62a2b60610a3c4631f5f23ed866bada9818	internetarchive/openlibrary	1	1	2	2	1	2	2	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-30bc73a1395fba2300087c7f307e54bb5372b60a-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c	internetarchive/openlibrary	0	0	0	3	0	0	3	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-322d7a46cdc965bfabbf9500e98fde098c9d95b2-v13642507b4fc1f8d234172bf8129942da2c2ca26	internetarchive/openlibrary	0	0	0	11	0	0	11	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-3f7db6bbbcc7c418b3db72d157c6aed1d45b2ccf-v430f20c722405e462d9ef44dee7d34c41e76fe7a	internetarchive/openlibrary	1	0	6	6	1	0	6	0	-1
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-43f9e7e0d56a4f1d487533543c17040a029ac501-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4	internetarchive/openlibrary	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4	internetarchive/openlibrary	0	0	0	23	0	22	23	0.95652173913	0.95652173913
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-53d376b148897466bb86d5accb51912bbbe9a8ed-v08d8e8889ec945ab821fb156c04c7d2e2810debb	internetarchive/openlibrary	0	0	2	4	0.5	3	4	0.75	0.25
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-630221ab686c64e75a2ce253c893c033e4814b2e-v93c53c13d5f9b383ebb411ee7750b49dcd1a34c6	internetarchive/openlibrary	0	0	0	6	0	2	6	0.333333333333	0.333333333333
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-6a117fab6c963b74dc1ba907d838e74f76d34a4b-v13642507b4fc1f8d234172bf8129942da2c2ca26	internetarchive/openlibrary	1	0	1	1	1	0	1	0	-1
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-6fdbbeee4c0a7e976ff3e46fb1d36f4eb110c428-v08d8e8889ec945ab821fb156c04c7d2e2810debb	internetarchive/openlibrary	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-77c16d530b4d5c0f33d68bead2c6b329aee9b996-ve8c8d62a2b60610a3c4631f5f23ed866bada9818	internetarchive/openlibrary	0	0	0	12	0	0	12	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-798a582540019363d14b2090755cc7b89a350788-v430f20c722405e462d9ef44dee7d34c41e76fe7a	internetarchive/openlibrary	0	1	0	2	0	2	2	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-7bf3238533070f2d24bafbb26eedf675d51941f6-v08d8e8889ec945ab821fb156c04c7d2e2810debb	internetarchive/openlibrary	0	0	0	43	0	0	43	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-910b08570210509f3bcfebf35c093a48243fe754-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4	internetarchive/openlibrary	0	0	0	6	0	2	6	0.333333333333	0.333333333333
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-9bdfd29fac883e77dcbc4208cab28c06fd963ab2-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c	internetarchive/openlibrary	0	0	0	5	0	0	5	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-a48fd6ba9482c527602bc081491d9e8ae6e8226c-vfa6ff903cb27f336e17654595dd900fa943dcd91	internetarchive/openlibrary	1	0	4	4	1	3	4	0.75	-0.25
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-b112069e31e0553b2d374abb5f9c5e05e8f3dbbe-ve8c8d62a2b60610a3c4631f5f23ed866bada9818	internetarchive/openlibrary	0	1	0	3	0	3	3	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-b4f7c185ae5f1824ac7f3a18e8adf6a4b468459c-v08d8e8889ec945ab821fb156c04c7d2e2810debb	internetarchive/openlibrary	1	1	3	3	1	3	3	1	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-b67138b316b1e9c11df8a4a8391fe5cc8e75ff9f-ve8c8d62a2b60610a3c4631f5f23ed866bada9818	internetarchive/openlibrary	0	0	0	11	0	0	11	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-ba3abfb6af6e722185d3715929ab0f3e5a134eed-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c	internetarchive/openlibrary	0	1	0	51	0	51	51	1	1
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-d40ec88713dc95ea791b252f92d2f7b75e107440-v13642507b4fc1f8d234172bf8129942da2c2ca26	internetarchive/openlibrary	0	0	0	28	0	0	28	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-dbbd9d539c6d4fd45d5be9662aa19b6d664b5137-v08d8e8889ec945ab821fb156c04c7d2e2810debb	internetarchive/openlibrary	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	internetarchive__openlibrary-f343c08f89c772f7ba6c0246f384b9e6c3dc0add-v08d8e8889ec945ab821fb156c04c7d2e2810debb	internetarchive/openlibrary	0	0	1	2	0.5	1	2	0.5	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	navidrome__navidrome-0130c6dc13438b48cf0fdfab08a89e357b5517c9	navidrome/navidrome	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	navidrome__navidrome-0488fb92cb02a82924fb1181bf1642f2e87096db	navidrome/navidrome	0	0	0	2	0	0	2	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	navidrome__navidrome-1e96b858a91c640fe64e84c5e5ad8cc0954ea38d	navidrome/navidrome	0	0	0	1	0	0	1	0	0
Qwen3.6-35B-A3B	SWE-bench Pro	49152	pressure	navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327	navidrome/navidrome	0	1	0	1	0	1	1	1	1
